effort,season,latitude,longitude,abundance
volume,apr-jun,2,177,0
volume,apr-jun,1,177,0
volume,apr-jun,0,177,1
volume,apr-jun,-1,177,0
volume,apr-jun,-3,177,0
volume,apr-jun,-4,177,1
volume,apr-jun,-5,177,1
volume,apr-jun,28,176,0
volume,apr-jun,25,176,0
volume,apr-jun,22,176,0
volume,apr-jun,21,176,1
volume,apr-jun,20,176,1
volume,apr-jun,19,176,1
volume,apr-jun,18,176,1
volume,apr-jun,17,176,0
volume,apr-jun,16,176,0
volume,apr-jun,15,176,0
volume,apr-jun,14,176,0
volume,apr-jun,13,176,3
volume,apr-jun,12,176,3
volume,apr-jun,11,176,3
volume,apr-jun,10,176,2
volume,apr-jun,9,176,1
volume,apr-jun,8,176,0
volume,apr-jun,7,176,0
volume,apr-jun,6,176,1
volume,apr-jun,5,176,1
volume,apr-jun,4,176,1
volume,apr-jun,3,176,2
volume,apr-jun,2,176,0
volume,apr-jun,0,176,0
volume,apr-jun,-3,176,0
volume,apr-jun,-4,176,0
volume,apr-jun,24,175,0
volume,apr-jun,23,175,0
volume,apr-jun,21,175,1
volume,apr-jun,20,175,1
volume,apr-jun,19,175,0
volume,apr-jun,18,175,0
volume,apr-jun,17,175,0
volume,apr-jun,16,175,0
volume,apr-jun,15,175,0
volume,apr-jun,14,175,0
volume,apr-jun,13,175,4
volume,apr-jun,12,175,4
volume,apr-jun,11,175,4
volume,apr-jun,10,175,2
volume,apr-jun,9,175,0
volume,apr-jun,8,175,0
volume,apr-jun,7,175,0
volume,apr-jun,6,175,1
volume,apr-jun,5,175,1
volume,apr-jun,4,175,2
volume,apr-jun,3,175,2
volume,apr-jun,2,175,1
volume,apr-jun,1,175,0
volume,apr-jun,-3,175,0
volume,apr-jun,-4,175,0
volume,apr-jun,-5,175,0
volume,apr-jun,27,174,0
volume,apr-jun,22,174,0
volume,apr-jun,21,174,0
volume,apr-jun,20,174,1
volume,apr-jun,18,174,0
volume,apr-jun,17,174,0
volume,apr-jun,16,174,0
volume,apr-jun,15,174,0
volume,apr-jun,14,174,0
volume,apr-jun,13,174,2
volume,apr-jun,12,174,4
volume,apr-jun,11,174,3
volume,apr-jun,10,174,2
volume,apr-jun,9,174,1
volume,apr-jun,8,174,0
volume,apr-jun,7,174,1
volume,apr-jun,6,174,1
volume,apr-jun,5,174,2
volume,apr-jun,4,174,2
volume,apr-jun,3,174,3
volume,apr-jun,2,174,1
volume,apr-jun,1,174,0
volume,apr-jun,-1,174,0
volume,apr-jun,-3,174,0
volume,apr-jun,-4,174,0
volume,apr-jun,-5,174,0
volume,apr-jun,-12,174,0
volume,apr-jun,24,173,0
volume,apr-jun,23,173,0
volume,apr-jun,22,173,0
volume,apr-jun,21,173,1
volume,apr-jun,20,173,2
volume,apr-jun,19,173,0
volume,apr-jun,18,173,0
volume,apr-jun,17,173,0
volume,apr-jun,16,173,0
volume,apr-jun,15,173,0
volume,apr-jun,14,173,0
volume,apr-jun,13,173,1
volume,apr-jun,12,173,4
volume,apr-jun,11,173,4
volume,apr-jun,10,173,4
volume,apr-jun,9,173,1
volume,apr-jun,8,173,0
volume,apr-jun,6,173,1
volume,apr-jun,5,173,1
volume,apr-jun,4,173,3
volume,apr-jun,3,173,1
volume,apr-jun,2,173,1
volume,apr-jun,1,173,0
volume,apr-jun,-1,173,0
volume,apr-jun,-2,173,0
volume,apr-jun,-3,173,0
volume,apr-jun,-4,173,0
volume,apr-jun,-5,173,0
volume,apr-jun,27,172,0
volume,apr-jun,24,172,0
volume,apr-jun,23,172,0
volume,apr-jun,22,172,0
volume,apr-jun,21,172,0
volume,apr-jun,20,172,1
volume,apr-jun,19,172,0
volume,apr-jun,17,172,0
volume,apr-jun,14,172,0
volume,apr-jun,13,172,1
volume,apr-jun,12,172,4
volume,apr-jun,11,172,3
volume,apr-jun,10,172,3
volume,apr-jun,9,172,0
volume,apr-jun,8,172,0
volume,apr-jun,6,172,0
volume,apr-jun,5,172,1
volume,apr-jun,4,172,1
volume,apr-jun,3,172,2
volume,apr-jun,2,172,2
volume,apr-jun,1,172,1
volume,apr-jun,-1,172,0
volume,apr-jun,-3,172,0
volume,apr-jun,-10,172,0
volume,apr-jun,26,171,0
volume,apr-jun,22,171,0
volume,apr-jun,21,171,1
volume,apr-jun,20,171,1
volume,apr-jun,19,171,0
volume,apr-jun,17,171,0
volume,apr-jun,15,171,0
volume,apr-jun,14,171,0
volume,apr-jun,13,171,1
volume,apr-jun,12,171,2
volume,apr-jun,11,171,3
volume,apr-jun,10,171,1
volume,apr-jun,9,171,0
volume,apr-jun,8,171,1
volume,apr-jun,7,171,0
volume,apr-jun,6,171,0
volume,apr-jun,5,171,0
volume,apr-jun,4,171,1
volume,apr-jun,3,171,4
volume,apr-jun,2,171,2
volume,apr-jun,1,171,1
volume,apr-jun,0,171,0
volume,apr-jun,-2,171,0
volume,apr-jun,-3,171,0
volume,apr-jun,-6,171,0
volume,apr-jun,26,170,0
volume,apr-jun,23,170,0
volume,apr-jun,22,170,0
volume,apr-jun,21,170,1
volume,apr-jun,20,170,2
volume,apr-jun,19,170,0
volume,apr-jun,16,170,0
volume,apr-jun,15,170,0
volume,apr-jun,14,170,1
volume,apr-jun,13,170,1
volume,apr-jun,12,170,3
volume,apr-jun,11,170,3
volume,apr-jun,10,170,1
volume,apr-jun,9,170,1
volume,apr-jun,8,170,0
volume,apr-jun,7,170,0
volume,apr-jun,6,170,0
volume,apr-jun,5,170,1
volume,apr-jun,4,170,2
volume,apr-jun,3,170,3
volume,apr-jun,2,170,2
volume,apr-jun,1,170,0
volume,apr-jun,0,170,0
volume,apr-jun,-2,170,0
volume,apr-jun,-3,170,0
volume,apr-jun,-4,170,0
volume,apr-jun,-5,170,0
volume,apr-jun,-6,170,0
volume,apr-jun,-11,170,0
volume,apr-jun,23,169,0
volume,apr-jun,22,169,0
volume,apr-jun,21,169,1
volume,apr-jun,20,169,1
volume,apr-jun,19,169,0
volume,apr-jun,18,169,0
volume,apr-jun,16,169,0
volume,apr-jun,15,169,1
volume,apr-jun,14,169,1
volume,apr-jun,13,169,2
volume,apr-jun,12,169,2
volume,apr-jun,11,169,1
volume,apr-jun,10,169,1
volume,apr-jun,9,169,0
volume,apr-jun,8,169,0
volume,apr-jun,7,169,1
volume,apr-jun,6,169,0
volume,apr-jun,5,169,1
volume,apr-jun,4,169,3
volume,apr-jun,3,169,3
volume,apr-jun,2,169,4
volume,apr-jun,1,169,1
volume,apr-jun,0,169,0
volume,apr-jun,-1,169,0
volume,apr-jun,-5,169,0
volume,apr-jun,-7,169,0
volume,apr-jun,25,168,0
volume,apr-jun,22,168,1
volume,apr-jun,21,168,1
volume,apr-jun,20,168,1
volume,apr-jun,19,168,0
volume,apr-jun,16,168,0
volume,apr-jun,15,168,1
volume,apr-jun,14,168,0
volume,apr-jun,13,168,2
volume,apr-jun,12,168,3
volume,apr-jun,11,168,3
volume,apr-jun,10,168,1
volume,apr-jun,9,168,0
volume,apr-jun,8,168,0
volume,apr-jun,7,168,1
volume,apr-jun,6,168,0
volume,apr-jun,5,168,1
volume,apr-jun,4,168,1
volume,apr-jun,3,168,4
volume,apr-jun,2,168,3
volume,apr-jun,1,168,1
volume,apr-jun,0,168,0
volume,apr-jun,-2,168,0
volume,apr-jun,-6,168,0
volume,apr-jun,28,167,0
volume,apr-jun,25,167,0
volume,apr-jun,22,167,4
volume,apr-jun,21,167,4
volume,apr-jun,20,167,2
volume,apr-jun,19,167,0
volume,apr-jun,18,167,0
volume,apr-jun,17,167,1
volume,apr-jun,15,167,0
volume,apr-jun,14,167,1
volume,apr-jun,13,167,3
volume,apr-jun,12,167,4
volume,apr-jun,11,167,4
volume,apr-jun,10,167,1
volume,apr-jun,9,167,0
volume,apr-jun,8,167,0
volume,apr-jun,7,167,0
volume,apr-jun,6,167,0
volume,apr-jun,5,167,4
volume,apr-jun,4,167,1
volume,apr-jun,3,167,3
volume,apr-jun,2,167,1
volume,apr-jun,1,167,0
volume,apr-jun,0,167,1
volume,apr-jun,-1,167,0
volume,apr-jun,-5,167,0
volume,apr-jun,26,166,0
volume,apr-jun,23,166,0
volume,apr-jun,22,166,0
volume,apr-jun,21,166,2
volume,apr-jun,20,166,2
volume,apr-jun,19,166,1
volume,apr-jun,18,166,0
volume,apr-jun,17,166,0
volume,apr-jun,16,166,0
volume,apr-jun,15,166,1
volume,apr-jun,14,166,1
volume,apr-jun,13,166,3
volume,apr-jun,12,166,2
volume,apr-jun,11,166,2
volume,apr-jun,10,166,1
volume,apr-jun,9,166,0
volume,apr-jun,8,166,0
volume,apr-jun,6,166,0
volume,apr-jun,5,166,0
volume,apr-jun,4,166,2
volume,apr-jun,3,166,3
volume,apr-jun,2,166,2
volume,apr-jun,1,166,0
volume,apr-jun,0,166,0
volume,apr-jun,-2,166,0
volume,apr-jun,-12,166,0
volume,apr-jun,-13,166,0
volume,apr-jun,25,165,0
volume,apr-jun,22,165,0
volume,apr-jun,21,165,3
volume,apr-jun,20,165,2
volume,apr-jun,19,165,1
volume,apr-jun,18,165,0
volume,apr-jun,16,165,0
volume,apr-jun,15,165,1
volume,apr-jun,14,165,1
volume,apr-jun,13,165,3
volume,apr-jun,12,165,2
volume,apr-jun,11,165,0
volume,apr-jun,10,165,0
volume,apr-jun,9,165,0
volume,apr-jun,7,165,0
volume,apr-jun,6,165,1
volume,apr-jun,5,165,1
volume,apr-jun,4,165,2
volume,apr-jun,3,165,3
volume,apr-jun,2,165,2
volume,apr-jun,1,165,1
volume,apr-jun,-25,165,1
volume,apr-jun,-26,165,0
volume,apr-jun,27,164,0
volume,apr-jun,25,164,0
volume,apr-jun,24,164,0
volume,apr-jun,23,164,0
volume,apr-jun,22,164,0
volume,apr-jun,21,164,2
volume,apr-jun,20,164,1
volume,apr-jun,19,164,1
volume,apr-jun,18,164,0
volume,apr-jun,16,164,1
volume,apr-jun,15,164,1
volume,apr-jun,14,164,1
volume,apr-jun,13,164,3
volume,apr-jun,12,164,2
volume,apr-jun,11,164,2
volume,apr-jun,10,164,1
volume,apr-jun,9,164,0
volume,apr-jun,8,164,0
volume,apr-jun,7,164,1
volume,apr-jun,6,164,0
volume,apr-jun,5,164,1
volume,apr-jun,4,164,2
volume,apr-jun,3,164,3
volume,apr-jun,2,164,2
volume,apr-jun,1,164,1
volume,apr-jun,0,164,0
volume,apr-jun,-3,164,0
volume,apr-jun,-4,164,0
volume,apr-jun,-7,164,0
volume,apr-jun,-25,164,0
volume,apr-jun,26,163,0
volume,apr-jun,24,163,0
volume,apr-jun,23,163,0
volume,apr-jun,21,163,1
volume,apr-jun,20,163,2
volume,apr-jun,19,163,1
volume,apr-jun,18,163,0
volume,apr-jun,16,163,1
volume,apr-jun,15,163,1
volume,apr-jun,14,163,1
volume,apr-jun,13,163,3
volume,apr-jun,12,163,2
volume,apr-jun,11,163,1
volume,apr-jun,10,163,0
volume,apr-jun,9,163,1
volume,apr-jun,8,163,0
volume,apr-jun,7,163,1
volume,apr-jun,6,163,0
volume,apr-jun,5,163,1
volume,apr-jun,4,163,3
volume,apr-jun,3,163,3
volume,apr-jun,2,163,2
volume,apr-jun,1,163,1
volume,apr-jun,0,163,0
volume,apr-jun,-2,163,0
volume,apr-jun,30,162,0
volume,apr-jun,27,162,0
volume,apr-jun,24,162,0
volume,apr-jun,22,162,0
volume,apr-jun,21,162,0
volume,apr-jun,20,162,0
volume,apr-jun,19,162,1
volume,apr-jun,18,162,1
volume,apr-jun,17,162,0
volume,apr-jun,16,162,1
volume,apr-jun,15,162,1
volume,apr-jun,14,162,1
volume,apr-jun,13,162,3
volume,apr-jun,12,162,1
volume,apr-jun,11,162,1
volume,apr-jun,9,162,0
volume,apr-jun,8,162,1
volume,apr-jun,7,162,0
volume,apr-jun,6,162,0
volume,apr-jun,5,162,1
volume,apr-jun,4,162,3
volume,apr-jun,3,162,4
volume,apr-jun,2,162,2
volume,apr-jun,1,162,1
volume,apr-jun,0,162,1
volume,apr-jun,-1,162,0
volume,apr-jun,-2,162,0
volume,apr-jun,-3,162,0
volume,apr-jun,-9,162,0
volume,apr-jun,-11,162,0
volume,apr-jun,24,161,0
volume,apr-jun,23,161,0
volume,apr-jun,21,161,0
volume,apr-jun,19,161,0
volume,apr-jun,18,161,0
volume,apr-jun,17,161,0
volume,apr-jun,16,161,1
volume,apr-jun,15,161,1
volume,apr-jun,14,161,1
volume,apr-jun,13,161,3
volume,apr-jun,12,161,1
volume,apr-jun,11,161,0
volume,apr-jun,9,161,0
volume,apr-jun,8,161,0
volume,apr-jun,7,161,1
volume,apr-jun,6,161,1
volume,apr-jun,5,161,2
volume,apr-jun,4,161,2
volume,apr-jun,3,161,2
volume,apr-jun,2,161,1
volume,apr-jun,1,161,1
volume,apr-jun,0,161,1
volume,apr-jun,-1,161,4
volume,apr-jun,-2,161,1
volume,apr-jun,-5,161,0
volume,apr-jun,-6,161,0
volume,apr-jun,-11,161,0
volume,apr-jun,24,160,0
volume,apr-jun,20,160,0
volume,apr-jun,18,160,0
volume,apr-jun,17,160,0
volume,apr-jun,16,160,0
volume,apr-jun,15,160,0
volume,apr-jun,14,160,1
volume,apr-jun,13,160,1
volume,apr-jun,12,160,2
volume,apr-jun,11,160,0
volume,apr-jun,10,160,0
volume,apr-jun,9,160,0
volume,apr-jun,8,160,0
volume,apr-jun,7,160,0
volume,apr-jun,6,160,1
volume,apr-jun,5,160,1
volume,apr-jun,4,160,3
volume,apr-jun,3,160,1
volume,apr-jun,2,160,1
volume,apr-jun,1,160,1
volume,apr-jun,0,160,0
volume,apr-jun,-1,160,4
volume,apr-jun,-2,160,0
volume,apr-jun,-3,160,0
volume,apr-jun,-5,160,1
volume,apr-jun,-6,160,0
volume,apr-jun,-7,160,0
volume,apr-jun,-11,160,0
volume,apr-jun,24,159,0
volume,apr-jun,20,159,0
volume,apr-jun,18,159,0
volume,apr-jun,17,159,0
volume,apr-jun,16,159,0
volume,apr-jun,15,159,1
volume,apr-jun,14,159,1
volume,apr-jun,13,159,1
volume,apr-jun,12,159,1
volume,apr-jun,11,159,1
volume,apr-jun,9,159,0
volume,apr-jun,8,159,0
volume,apr-jun,6,159,1
volume,apr-jun,5,159,2
volume,apr-jun,4,159,3
volume,apr-jun,3,159,1
volume,apr-jun,2,159,1
volume,apr-jun,1,159,1
volume,apr-jun,0,159,1
volume,apr-jun,-2,159,0
volume,apr-jun,-5,159,0
volume,apr-jun,-6,159,0
volume,apr-jun,-12,159,0
volume,apr-jun,32,158,0
volume,apr-jun,28,158,0
volume,apr-jun,19,158,0
volume,apr-jun,17,158,0
volume,apr-jun,16,158,0
volume,apr-jun,15,158,1
volume,apr-jun,14,158,1
volume,apr-jun,12,158,0
volume,apr-jun,11,158,1
volume,apr-jun,9,158,0
volume,apr-jun,8,158,0
volume,apr-jun,7,158,0
volume,apr-jun,6,158,1
volume,apr-jun,5,158,2
volume,apr-jun,4,158,1
volume,apr-jun,3,158,1
volume,apr-jun,2,158,2
volume,apr-jun,1,158,2
volume,apr-jun,0,158,1
volume,apr-jun,-1,158,1
volume,apr-jun,-3,158,0
volume,apr-jun,-8,158,0
volume,apr-jun,-12,158,0
volume,apr-jun,19,157,0
volume,apr-jun,17,157,0
volume,apr-jun,16,157,0
volume,apr-jun,15,157,1
volume,apr-jun,14,157,1
volume,apr-jun,13,157,0
volume,apr-jun,12,157,0
volume,apr-jun,11,157,1
volume,apr-jun,10,157,0
volume,apr-jun,9,157,0
volume,apr-jun,8,157,0
volume,apr-jun,7,157,0
volume,apr-jun,6,157,0
volume,apr-jun,5,157,1
volume,apr-jun,4,157,1
volume,apr-jun,3,157,0
volume,apr-jun,2,157,1
volume,apr-jun,1,157,1
volume,apr-jun,0,157,1
volume,apr-jun,-1,157,0
volume,apr-jun,-2,157,0
volume,apr-jun,-3,157,0
volume,apr-jun,-4,157,0
volume,apr-jun,-5,157,0
volume,apr-jun,-6,157,0
volume,apr-jun,-11,157,0
volume,apr-jun,-17,157,0
volume,apr-jun,30,156,0
volume,apr-jun,24,156,0
volume,apr-jun,16,156,0
volume,apr-jun,15,156,0
volume,apr-jun,14,156,0
volume,apr-jun,12,156,0
volume,apr-jun,11,156,0
volume,apr-jun,7,156,0
volume,apr-jun,6,156,0
volume,apr-jun,5,156,1
volume,apr-jun,4,156,1
volume,apr-jun,3,156,1
volume,apr-jun,2,156,1
volume,apr-jun,1,156,0
volume,apr-jun,0,156,1
volume,apr-jun,-1,156,0
volume,apr-jun,-2,156,0
volume,apr-jun,-3,156,1
volume,apr-jun,-4,156,0
volume,apr-jun,-11,156,0
volume,apr-jun,-12,156,0
volume,apr-jun,-13,156,0
volume,apr-jun,-16,156,0
volume,apr-jun,26,155,0
volume,apr-jun,16,155,0
volume,apr-jun,15,155,0
volume,apr-jun,13,155,0
volume,apr-jun,12,155,0
volume,apr-jun,11,155,0
volume,apr-jun,10,155,0
volume,apr-jun,8,155,0
volume,apr-jun,7,155,0
volume,apr-jun,6,155,0
volume,apr-jun,5,155,1
volume,apr-jun,4,155,1
volume,apr-jun,3,155,1
volume,apr-jun,2,155,1
volume,apr-jun,1,155,1
volume,apr-jun,0,155,1
volume,apr-jun,-1,155,0
volume,apr-jun,-2,155,0
volume,apr-jun,-3,155,1
volume,apr-jun,-4,155,0
volume,apr-jun,-11,155,0
volume,apr-jun,-17,155,0
volume,apr-jun,-18,155,0
volume,apr-jun,15,154,0
volume,apr-jun,13,154,0
volume,apr-jun,12,154,0
volume,apr-jun,11,154,0
volume,apr-jun,10,154,0
volume,apr-jun,8,154,0
volume,apr-jun,6,154,0
volume,apr-jun,5,154,1
volume,apr-jun,4,154,1
volume,apr-jun,3,154,1
volume,apr-jun,2,154,4
volume,apr-jun,1,154,0
volume,apr-jun,0,154,0
volume,apr-jun,-1,154,0
volume,apr-jun,-2,154,0
volume,apr-jun,-3,154,1
volume,apr-jun,-4,154,0
volume,apr-jun,-5,154,0
volume,apr-jun,-6,154,0
volume,apr-jun,-8,154,0
volume,apr-jun,-11,154,0
volume,apr-jun,-16,154,0
volume,apr-jun,14,153,0
volume,apr-jun,13,153,0
volume,apr-jun,11,153,0
volume,apr-jun,10,153,0
volume,apr-jun,9,153,0
volume,apr-jun,8,153,0
volume,apr-jun,7,153,0
volume,apr-jun,6,153,1
volume,apr-jun,5,153,0
volume,apr-jun,4,153,1
volume,apr-jun,3,153,0
volume,apr-jun,2,153,1
volume,apr-jun,1,153,1
volume,apr-jun,0,153,1
volume,apr-jun,-1,153,0
volume,apr-jun,-2,153,1
volume,apr-jun,-3,153,0
volume,apr-jun,-5,153,0
volume,apr-jun,-11,153,1
volume,apr-jun,-17,153,1
volume,apr-jun,-18,153,0
volume,apr-jun,13,152,0
volume,apr-jun,12,152,0
volume,apr-jun,9,152,0
volume,apr-jun,8,152,0
volume,apr-jun,7,152,0
volume,apr-jun,6,152,1
volume,apr-jun,5,152,1
volume,apr-jun,4,152,1
volume,apr-jun,3,152,1
volume,apr-jun,2,152,0
volume,apr-jun,1,152,0
volume,apr-jun,0,152,0
volume,apr-jun,-1,152,0
volume,apr-jun,-2,152,0
volume,apr-jun,-3,152,0
volume,apr-jun,-4,152,0
volume,apr-jun,-11,152,1
volume,apr-jun,-12,152,0
volume,apr-jun,25,151,0
volume,apr-jun,14,151,0
volume,apr-jun,12,151,0
volume,apr-jun,10,151,0
volume,apr-jun,9,151,0
volume,apr-jun,8,151,0
volume,apr-jun,7,151,1
volume,apr-jun,6,151,1
volume,apr-jun,5,151,1
volume,apr-jun,4,151,1
volume,apr-jun,3,151,1
volume,apr-jun,2,151,1
volume,apr-jun,0,151,0
volume,apr-jun,-1,151,0
volume,apr-jun,-2,151,0
volume,apr-jun,-3,151,0
volume,apr-jun,-6,151,0
volume,apr-jun,-11,151,1
volume,apr-jun,10,150,0
volume,apr-jun,9,150,0
volume,apr-jun,8,150,0
volume,apr-jun,6,150,1
volume,apr-jun,5,150,0
volume,apr-jun,4,150,1
volume,apr-jun,3,150,1
volume,apr-jun,2,150,0
volume,apr-jun,0,150,0
volume,apr-jun,-3,150,0
volume,apr-jun,-9,150,0
volume,apr-jun,-10,150,0
volume,apr-jun,-11,150,1
volume,apr-jun,-12,150,0
volume,apr-jun,10,149,0
volume,apr-jun,9,149,0
volume,apr-jun,7,149,0
volume,apr-jun,6,149,0
volume,apr-jun,5,149,4
volume,apr-jun,4,149,1
volume,apr-jun,3,149,4
volume,apr-jun,2,149,0
volume,apr-jun,1,149,0
volume,apr-jun,0,149,0
volume,apr-jun,-1,149,0
volume,apr-jun,-4,149,0
volume,apr-jun,-11,149,1
volume,apr-jun,23,148,0
volume,apr-jun,12,148,0
volume,apr-jun,7,148,0
volume,apr-jun,6,148,1
volume,apr-jun,5,148,1
volume,apr-jun,4,148,0
volume,apr-jun,3,148,0
volume,apr-jun,2,148,1
volume,apr-jun,1,148,0
volume,apr-jun,0,148,0
volume,apr-jun,-3,148,0
volume,apr-jun,-9,148,0
volume,apr-jun,-10,148,0
volume,apr-jun,-11,148,0
volume,apr-jun,8,147,0
volume,apr-jun,6,147,0
volume,apr-jun,5,147,1
volume,apr-jun,4,147,1
volume,apr-jun,3,147,0
volume,apr-jun,2,147,1
volume,apr-jun,1,147,0
volume,apr-jun,0,147,0
volume,apr-jun,-1,147,0
volume,apr-jun,-2,147,1
volume,apr-jun,-3,147,0
volume,apr-jun,-4,147,0
volume,apr-jun,-5,147,0
volume,apr-jun,-7,147,0
volume,apr-jun,-8,147,0
volume,apr-jun,-11,147,0
volume,apr-jun,20,146,0
volume,apr-jun,6,146,0
volume,apr-jun,5,146,0
volume,apr-jun,4,146,0
volume,apr-jun,3,146,0
volume,apr-jun,1,146,0
volume,apr-jun,0,146,0
volume,apr-jun,-2,146,0
volume,apr-jun,-3,146,0
volume,apr-jun,-4,146,1
volume,apr-jun,-8,146,0
volume,apr-jun,-11,146,1
volume,apr-jun,5,145,0
volume,apr-jun,4,145,0
volume,apr-jun,3,145,0
volume,apr-jun,2,145,0
volume,apr-jun,1,145,0
volume,apr-jun,-1,145,0
volume,apr-jun,-4,145,0
volume,apr-jun,-8,145,0
volume,apr-jun,-10,145,0
volume,apr-jun,-11,145,0
volume,apr-jun,10,144,0
volume,apr-jun,5,144,1
volume,apr-jun,3,144,0
volume,apr-jun,2,144,0
volume,apr-jun,0,144,0
volume,apr-jun,-4,144,0
volume,apr-jun,-8,144,0
volume,apr-jun,17,143,0
volume,apr-jun,5,143,0
volume,apr-jun,4,143,0
volume,apr-jun,3,143,0
volume,apr-jun,2,143,0
volume,apr-jun,0,143,0
volume,apr-jun,-1,143,0
volume,apr-jun,-6,143,0
volume,apr-jun,-8,143,0
volume,apr-jun,-11,143,0
volume,apr-jun,7,142,0
volume,apr-jun,6,142,0
volume,apr-jun,5,142,0
volume,apr-jun,4,142,0
volume,apr-jun,3,142,0
volume,apr-jun,2,142,0
volume,apr-jun,-4,142,0
volume,apr-jun,-5,142,0
volume,apr-jun,-6,142,4
volume,apr-jun,-7,142,0
volume,apr-jun,-10,142,0
volume,apr-jun,-11,142,0
volume,apr-jun,9,141,0
volume,apr-jun,7,141,0
volume,apr-jun,6,141,0
volume,apr-jun,5,141,0
volume,apr-jun,4,141,0
volume,apr-jun,3,141,0
volume,apr-jun,2,141,0
volume,apr-jun,1,141,0
volume,apr-jun,-3,141,0
volume,apr-jun,-4,141,0
volume,apr-jun,-6,141,0
volume,apr-jun,-7,141,0
volume,apr-jun,-8,141,0
volume,apr-jun,-10,141,0
volume,apr-jun,-11,141,0
volume,apr-jun,15,140,0
volume,apr-jun,11,140,0
volume,apr-jun,8,140,0
volume,apr-jun,4,140,0
volume,apr-jun,3,140,0
volume,apr-jun,-2,140,0
volume,apr-jun,-10,140,0
volume,apr-jun,-11,140,0
volume,apr-jun,6,139,0
volume,apr-jun,3,139,0
volume,apr-jun,1,139,0
volume,apr-jun,-1,139,0
volume,apr-jun,-3,139,0
volume,apr-jun,-5,139,0
volume,apr-jun,-6,139,4
volume,apr-jun,11,138,0
volume,apr-jun,8,138,0
volume,apr-jun,4,138,0
volume,apr-jun,3,138,0
volume,apr-jun,2,138,0
volume,apr-jun,1,138,4
volume,apr-jun,-2,138,0
volume,apr-jun,-3,138,0
volume,apr-jun,-4,138,0
volume,apr-jun,-6,138,0
volume,apr-jun,-7,138,0
volume,apr-jun,8,137,0
volume,apr-jun,7,137,0
volume,apr-jun,5,137,0
volume,apr-jun,3,137,0
volume,apr-jun,0,137,4
volume,apr-jun,-6,137,1
volume,apr-jun,-7,137,0
volume,apr-jun,-9,137,0
volume,apr-jun,8,136,0
volume,apr-jun,7,136,0
volume,apr-jun,6,136,0
volume,apr-jun,-5,136,0
volume,apr-jun,-10,136,0
volume,apr-jun,-11,136,0
volume,apr-jun,-12,136,1
volume,apr-jun,-13,136,1
volume,apr-jun,8,135,0
volume,apr-jun,7,135,0
volume,apr-jun,6,135,0
volume,apr-jun,-9,135,0
volume,apr-jun,-11,135,0
volume,apr-jun,-12,135,1
volume,apr-jun,-13,135,0
volume,apr-jun,13,134,0
volume,apr-jun,10,134,0
volume,apr-jun,9,134,0
volume,apr-jun,8,134,0
volume,apr-jun,7,134,0
volume,apr-jun,6,134,0
volume,apr-jun,5,134,0
volume,apr-jun,3,134,0
volume,apr-jun,2,134,0
volume,apr-jun,-3,134,0
volume,apr-jun,-6,134,0
volume,apr-jun,-7,134,0
volume,apr-jun,-9,134,1
volume,apr-jun,-10,134,0
volume,apr-jun,-11,134,0
volume,apr-jun,-12,134,0
volume,apr-jun,7,133,0
volume,apr-jun,5,133,0
volume,apr-jun,4,133,0
volume,apr-jun,3,133,0
volume,apr-jun,-5,133,0
volume,apr-jun,-6,133,0
volume,apr-jun,-7,133,1
volume,apr-jun,-9,133,0
volume,apr-jun,-10,133,0
volume,apr-jun,8,132,0
volume,apr-jun,6,132,0
volume,apr-jun,5,132,0
volume,apr-jun,4,132,0
volume,apr-jun,-6,132,0
volume,apr-jun,-7,132,0
volume,apr-jun,-9,132,0
volume,apr-jun,-10,132,0
volume,apr-jun,8,131,0
volume,apr-jun,6,131,0
volume,apr-jun,5,131,0
volume,apr-jun,1,131,0
volume,apr-jun,-3,131,0
volume,apr-jun,-7,131,4
volume,apr-jun,-9,131,0
volume,apr-jun,-10,131,0
volume,apr-jun,-11,131,0
volume,apr-jun,12,130,0
volume,apr-jun,8,130,0
volume,apr-jun,-7,130,0
volume,apr-jun,6,129,0
volume,apr-jun,5,129,0
volume,apr-jun,-5,129,0
volume,apr-jun,9,128,0
volume,apr-jun,8,128,0
volume,apr-jun,7,128,0
volume,apr-jun,6,128,0
volume,apr-jun,2,128,0
volume,apr-jun,-1,128,0
volume,apr-jun,-11,128,0
volume,apr-jun,10,127,0
volume,apr-jun,9,127,0
volume,apr-jun,7,127,0
volume,apr-jun,6,127,0
volume,apr-jun,3,127,0
volume,apr-jun,-11,127,0
volume,apr-jun,9,126,0
volume,apr-jun,6,126,0
volume,apr-jun,4,126,0
volume,apr-jun,-7,126,0
volume,apr-jun,-12,126,0
volume,apr-jun,10,125,0
volume,apr-jun,7,125,0
volume,apr-jun,6,125,0
volume,apr-jun,5,125,0
volume,apr-jun,-3,125,0
volume,apr-jun,-8,125,0
volume,apr-jun,-12,125,0
volume,apr-jun,6,124,1
volume,apr-jun,5,124,0
volume,apr-jun,-3,124,0
volume,apr-jun,-12,124,0
volume,apr-jun,9,123,0
volume,apr-jun,7,123,0
volume,apr-jun,6,123,0
volume,apr-jun,3,123,0
volume,apr-jun,-12,123,0
volume,apr-jun,6,122,0
volume,apr-jun,4,122,0
volume,apr-jun,0,122,0
volume,apr-jun,-3,122,0
volume,apr-jun,-11,122,0
volume,apr-jun,7,121,0
